/ed_neo1 (Design_Point=1) X,/ed_neo1 (Design_Point=1) Y,GanhoEdNeo (Design_Point=1) X,GanhoEdNeo (Design_Point=1) Y,/I37/I0/b1 (Design_Point=1) X,/I37/I0/b1 (Design_Point=1) Y,GanhoVprod (Design_Point=1) X,GanhoVprod (Design_Point=1) Y
-0.1279999999999997,1.496046403427371,-0.1269999999999997,-6.100554571363931,-0.1279999999999997,1.314873458613393,-0.1269999999999997,0.1990840584165097
-0.1269999999999997,1.489945848856007,-0.1259999999999997,-6.125623004885167,-0.1269999999999997,1.31507254267181,-0.1259999999999997,0.1981898281049331
-0.1259999999999997,1.483820225851122,-0.1249999999999997,-6.149246893827337,-0.1259999999999997,1.315270732499914,-0.1249999999999997,0.1972835440287034
-0.1249999999999997,1.477670978957295,-0.1239999999999997,-6.171505387936088,-0.1249999999999997,1.315468016043943,-0.1239999999999997,0.196365149475186
-0.1239999999999997,1.471499473569359,-0.1229999999999997,-6.192462323068465,-0.1239999999999997,1.315664381193418,-0.1229999999999997,0.195434590413157
-0.1229999999999997,1.46530701124629,-0.1219999999999997,-6.212169006993612,-0.1229999999999997,1.315859815783831,-0.1219999999999997,0.1944918155734053
-0.1219999999999997,1.459094842239297,-0.1209999999999997,-6.23066627724555,-0.1219999999999997,1.316054307599405,-0.1209999999999997,0.1935367764889227
-0.1209999999999997,1.452864175962051,-0.1199999999999997,-6.247986347002627,-0.1209999999999997,1.316247844375894,-0.1199999999999997,0.1925694275677346
-0.1199999999999997,1.446616189615048,-0.1189999999999997,-6.264154231378599,-0.1199999999999997,1.316440413803462,-0.1189999999999997,0.191589726143082
-0.1189999999999997,1.44035203538367,-0.1179999999999997,-6.279188947974074,-0.1189999999999997,1.316632003529605,-0.1179999999999997,0.1905976325269341
-0.1179999999999997,1.434072846435696,-0.1169999999999997,-6.293104497224084,-0.1179999999999997,1.316822601162132,-0.1169999999999997,0.1895931100661661
-0.1169999999999997,1.427779741938472,-0.1159999999999997,-6.305910732380177,-0.1169999999999997,1.317012194272198,-0.1159999999999997,0.1885761251931848
-0.1159999999999997,1.421473831206091,-0.1149999999999997,-6.317613907180991,-0.1159999999999997,1.317200770397391,-0.1149999999999997,0.187546647466341
-0.1149999999999997,1.415156217298911,-0.1139999999999997,-6.328217403079201,-0.1149999999999997,1.317388317044857,-0.1139999999999997,0.1865046496236643
-0.1139999999999997,1.408827999895831,-0.1129999999999997,-6.33772205328142,-0.1139999999999997,1.317574821694481,-0.1129999999999997,0.1854501076226088
-0.1129999999999997,1.40249027784255,-0.1119999999999997,-6.346126678159697,-0.1129999999999997,1.317760271802104,-0.1119999999999997,0.1843830006760248
-0.1119999999999997,1.39614415116439,-0.1109999999999997,-6.353428317488413,-0.1119999999999997,1.31794465480278,-0.1109999999999997,0.183303311299454
-0.1109999999999997,1.389790722846902,-0.1099999999999997,-6.359622576198371,-0.1109999999999997,1.318127958114079,-0.1099999999999997,0.1822110253293373
-0.1099999999999997,1.383431100270703,-0.1089999999999997,-6.364703848835024,-0.1099999999999997,1.318310169139408,-0.1089999999999997,0.1811061319751948
-0.1089999999999997,1.377066396421868,-0.1079999999999997,-6.368665499261178,-0.1089999999999997,1.318491275271384,-0.1079999999999997,0.1799886238293967
-0.1079999999999997,1.370697730922607,-0.1069999999999997,-6.371500170215366,-0.1079999999999997,1.318671263895213,-0.1069999999999997,0.1788584969086847
-0.1069999999999997,1.364326230752392,-0.1059999999999997,-6.373199730822726,-0.1069999999999997,1.318850122392122,-0.1059999999999997,0.1777157506623881
-0.1059999999999997,1.357953031021569,-0.1049999999999996,-6.373755621317029,-0.1059999999999997,1.319027838142784,-0.1049999999999996,0.1765603880055087
-0.1049999999999996,1.351579275400252,-0.1039999999999996,-6.373158843809396,-0.1049999999999996,1.31920439853079,-0.1039999999999996,0.1753924153240492
-0.1039999999999996,1.345206116556443,-0.1029999999999996,-6.371400075584116,-0.1039999999999996,1.319379790946114,-0.1029999999999996,0.1742118424976623
-0.1029999999999996,1.338834716480858,-0.1019999999999996,-6.368469853541553,-0.1029999999999996,1.319554002788611,-0.1019999999999996,0.1730186829018708
-0.1019999999999996,1.332466246627317,-0.1009999999999996,-6.36435856393946,-0.1019999999999996,1.319727021471513,-0.1009999999999996,0.1718129534198364
-0.1009999999999996,1.326101888063377,-0.09999999999999964,-6.359056513475009,-0.1009999999999996,1.319898834424933,-0.09999999999999964,0.1705946744479102
-0.09999999999999964,1.319742831549902,-0.09899999999999964,-6.35255406816681,-0.09999999999999964,1.320069429099381,-0.09899999999999964,0.1693638698880838
-0.09899999999999964,1.313390277481736,-0.09799999999999964,-6.344841673865615,-0.09899999999999964,1.320238792969269,-0.09799999999999964,0.1681205671542062
-0.09799999999999964,1.30704543580787,-0.09699999999999964,-6.335909858279138,-0.09799999999999964,1.320406913536423,-0.09699999999999964,0.1668647971591052
-0.09699999999999964,1.300709525949591,-0.09599999999999964,-6.325749388006669,-0.09699999999999964,1.320573778333582,-0.09599999999999964,0.165596594312145
-0.09599999999999964,1.294383776561584,-0.09499999999999964,-6.314351184915962,-0.09599999999999964,1.320739374927894,-0.09499999999999964,0.1643159965010187
-0.09499999999999964,1.288069425376668,-0.09399999999999964,-6.301706517240152,-0.09499999999999964,1.320903690924395,-0.09399999999999964,0.1630230450762048
-0.09399999999999964,1.281767718859428,-0.09299999999999964,-6.287806860481021,-0.09399999999999964,1.321066713969472,-0.09299999999999964,0.1617177848403094
-0.09299999999999964,1.275479911998947,-0.09199999999999964,-6.272644096722674,-0.09299999999999964,1.321228431754312,-0.09199999999999964,0.1604002640145373
-0.09199999999999964,1.269207267902224,-0.09099999999999964,-6.256210399972145,-0.09199999999999964,1.321388832018326,-0.09099999999999964,0.1590705342211506
-0.09099999999999964,1.262951057502252,-0.08999999999999964,-6.238498416510913,-0.09099999999999964,1.321547902552548,-0.08999999999999964,0.1577286504592655
-0.08999999999999964,1.256712559085741,-0.08899999999999963,-6.219501132412869,-0.08999999999999964,1.321705631203007,-0.08899999999999963,0.1563746710602219
-0.08899999999999963,1.250493057953328,-0.08799999999999963,-6.199212057109488,-0.08899999999999963,1.321862005874067,-0.08799999999999963,0.1550086576722619
-0.08799999999999963,1.244293845896219,-0.08699999999999963,-6.177625052575126,-0.08799999999999963,1.322017014531739,-0.08699999999999963,0.1536306752054627
-0.08699999999999963,1.238116220843644,-0.08599999999999963,-6.154734605406937,-0.08699999999999963,1.322170645206945,-0.08599999999999963,0.1522407918101985
-0.08599999999999963,1.231961486238237,-0.08499999999999963,-6.130535575190383,-0.08599999999999963,1.322322885998755,-0.08499999999999963,0.1508390788222956
-0.08499999999999963,1.225830950663046,-0.08399999999999963,-6.105023439661567,-0.08499999999999963,1.322473725077577,-0.08399999999999963,0.1494256107215096
-0.08399999999999963,1.219725927223385,-0.08299999999999963,-6.078194147490551,-0.08399999999999963,1.322623150688299,-0.08299999999999963,0.1480004650935561
-0.08299999999999963,1.213647733075894,-0.08199999999999963,-6.050044226989732,-0.08299999999999963,1.322771151153392,-0.08199999999999963,0.1465637225661619
-0.08199999999999963,1.207597688848905,-0.08099999999999963,-6.020570789000862,-0.08199999999999963,1.322917714875959,-0.08099999999999963,0.1451154667717612
-0.08099999999999963,1.201577118059904,-0.07999999999999963,-5.989771508171366,-0.08099999999999963,1.32306283034273,-0.07999999999999963,0.1436557842833251
-0.07999999999999963,1.195587346551732,-0.07899999999999963,-5.957644628681974,-0.07999999999999963,1.323206486127014,-0.07899999999999963,0.1421847645672879
-0.07899999999999963,1.18962970192305,-0.07799999999999963,-5.924189013822629,-0.07899999999999963,1.323348670891581,-0.07799999999999963,0.1407024999158234
-0.07799999999999963,1.183705512909228,-0.07699999999999962,-5.889404136479198,-0.07799999999999963,1.323489373391497,-0.07699999999999962,0.1392090854015481
-0.07699999999999962,1.177816108772749,-0.07599999999999962,-5.853290059600219,-0.07699999999999962,1.323628582476898,-0.07599999999999962,0.1377046188015817
-0.07599999999999962,1.171962818713148,-0.07499999999999962,-5.815847497274257,-0.07599999999999962,1.3237662870957,-0.07499999999999962,0.1361892005471431
-0.07499999999999962,1.166146971215874,-0.07399999999999962,-5.77707777119651,-0.07499999999999962,1.323902476296247,-0.07399999999999962,0.1346629336498316
-0.07399999999999962,1.160369893444678,-0.07299999999999962,-5.736982832244436,-0.07399999999999962,1.324037139229897,-0.07299999999999962,0.1331259236458936
-0.07299999999999962,1.154632910612433,-0.07199999999999962,-5.695565260149799,-0.07299999999999962,1.324170265153543,-0.07199999999999962,0.1315782785209495
-0.07199999999999962,1.148937345352283,-0.07099999999999962,-5.652828283329686,-0.07199999999999962,1.324301843432064,-0.07099999999999962,0.1300201086487095
-0.07099999999999962,1.143284517068954,-0.06999999999999962,-5.60877577050411,-0.07099999999999962,1.324431863540712,-0.06999999999999962,0.1284515267170326
-0.06999999999999962,1.13767574129845,-0.06899999999999962,-5.563412180397348,-0.06999999999999962,1.324560315067429,-0.06899999999999962,0.1268726476657543
-0.06899999999999962,1.132112329118052,-0.06799999999999962,-5.516742676189951,-0.06899999999999962,1.324687187715095,-0.06799999999999962,0.1252835886109692
-0.06799999999999962,1.126595586441862,-0.06699999999999962,-5.468772980170784,-0.06799999999999962,1.324812471303706,-0.06699999999999962,0.1236844687724225
-0.06699999999999962,1.121126813461691,-0.06599999999999961,-5.419509500937498,-0.06699999999999962,1.324936155772479,-0.06599999999999961,0.1220754094128916
-0.06599999999999961,1.115707303960754,-0.06499999999999961,-5.368959239959943,-0.06599999999999961,1.325058231181891,-0.06499999999999961,0.1204565337589169
-0.06499999999999961,1.110338344720794,-0.06399999999999961,-5.317129838940944,-0.06499999999999961,1.32517868771565,-0.06399999999999961,0.11882796692797
-0.06399999999999961,1.105021214881853,-0.06299999999999961,-5.264029526613974,-0.06399999999999961,1.325297515682578,-0.06299999999999961,0.1171898358596212
-0.06299999999999961,1.099757185355239,-0.06199999999999961,-5.209667174443706,-0.06299999999999961,1.325414705518438,-0.06199999999999961,0.1155422692538099
-0.06199999999999961,1.094547518180795,-0.06099999999999961,-5.15405224177989,-0.06199999999999961,1.325530247787692,-0.06099999999999961,0.1138853974789188
-0.06099999999999961,1.089393465939015,-0.05999999999999961,-5.097194755345753,-0.06099999999999961,1.325644133185171,-0.05999999999999961,0.1122193525215919
-0.05999999999999961,1.08429627118367,-0.05899999999999961,-5.039105375816528,-0.05999999999999961,1.325756352537692,-0.05899999999999961,0.1105442679032452
-0.05899999999999961,1.079257165807853,-0.05799999999999961,-4.979795294171026,-0.05899999999999961,1.325866896805596,-0.05799999999999961,0.1088602786158964
-0.05799999999999961,1.074277370513682,-0.05699999999999961,-4.919276295400672,-0.05799999999999961,1.325975757084211,-0.05699999999999961,0.1071675210526645
-0.05699999999999961,1.069358094218281,-0.05599999999999961,-4.857560704685011,-0.05699999999999961,1.326082924605264,-0.05599999999999961,0.1054661329418226
-0.05599999999999961,1.064500533513596,-0.0549999999999996,-4.794661378993976,-0.05599999999999961,1.326188390738206,-0.0549999999999996,0.1037562532668622
-0.0549999999999996,1.059705872134602,-0.0539999999999996,-4.730591729125373,-0.0549999999999996,1.326292146991473,-0.0539999999999996,0.1020380222191973
-0.0539999999999996,1.054975280405477,-0.0529999999999996,-4.665365680645235,-0.0539999999999996,1.326394185013692,-0.0529999999999996,0.1003115811177845
-0.0529999999999996,1.050309914724832,-0.0519999999999996,-4.598997639209119,-0.0529999999999996,1.32649449659481,-0.0519999999999996,0.09857707235183524
-0.0519999999999996,1.045710917085623,-0.0509999999999996,-4.531502537657324,-0.0519999999999996,1.326593073667162,-0.0509999999999996,0.09683463931331451
-0.0509999999999996,1.041179414547965,-0.0499999999999996,-4.462895748711833,-0.0509999999999996,1.326689908306475,-0.0499999999999996,0.09508442634009731
-0.0499999999999996,1.036716518799254,-0.0489999999999996,-4.393193144498483,-0.0499999999999996,1.326784992732815,-0.0489999999999996,0.09332657865224184
-0.0489999999999996,1.032323325654755,-0.0479999999999996,-4.322411028278458,-0.0489999999999996,1.326878319311467,-0.0479999999999996,0.0915612422907052
-0.0479999999999996,1.028000914626477,-0.0469999999999996,-4.250566112098394,-0.0479999999999996,1.326969880553758,-0.0469999999999996,0.08978856406871563
-0.0469999999999996,1.023750348514378,-0.0459999999999996,-4.17767558804338,-0.0469999999999996,1.327059669117827,-0.0459999999999996,0.08800869150404891
-0.0459999999999996,1.019572672926335,-0.0449999999999996,-4.103756995010862,-0.0459999999999996,1.327147677809331,-0.0449999999999996,0.08622177277639578
-0.0449999999999996,1.015468915931324,-0.04399999999999959,-4.028828303427764,-0.0449999999999996,1.327233899582107,-0.04399999999999959,0.08442795666230289
-0.04399999999999959,1.011440087627896,-0.04299999999999959,-3.952907793712598,-0.04399999999999959,1.327318327538769,-0.04299999999999959,0.08262739249920152
-0.04299999999999959,1.007487179834184,-0.04199999999999959,-3.87601419184724,-0.04299999999999959,1.327400954931269,-0.04199999999999959,0.08082023012501154
-0.04199999999999959,1.003611165642336,-0.04099999999999959,-3.798166496681739,-0.04199999999999959,1.327481775161394,-0.04099999999999959,0.07900661982684902
-0.04099999999999959,0.9998129991456546,-0.03999999999999959,-3.719384050515081,-0.04099999999999959,1.327560781781221,-0.03999999999999959,0.07718671231771161
-0.03999999999999959,0.9960936150951395,-0.03899999999999959,-3.639686511283987,-0.03999999999999959,1.327637968493538,-0.03899999999999959,0.07536065866609036
-0.03899999999999959,0.9924539285838555,-0.03799999999999959,-3.559093851736913,-0.03899999999999959,1.327713329152204,-0.03799999999999959,0.07352861027309913
-0.03799999999999959,0.9888948347321186,-0.03699999999999959,-3.477626269920428,-0.03799999999999959,1.327786857762477,-0.03699999999999959,0.07169071882007209
-0.03699999999999959,0.9854172084621982,-0.03599999999999959,-3.395304298548504,-0.03699999999999959,1.327858548481297,-0.03599999999999959,0.06984713624591515
-0.03599999999999959,0.9820219041636497,-0.03499999999999959,-3.312148672827139,-0.03599999999999959,1.327928395617543,-0.03499999999999959,0.0679980146907066
-0.03499999999999959,0.9787097554908225,-0.03399999999999959,-3.22818035249117,-0.03499999999999959,1.327996393632234,-0.03399999999999959,0.06614350648548312
-0.03399999999999959,0.9754815751383313,-0.03299999999999959,-3.143420598813004,-0.03399999999999959,1.32806253713872,-0.03299999999999959,0.06428376409606246
-0.03299999999999959,0.9723381545395183,-0.03199999999999958,-3.05789075730156,-0.03299999999999959,1.328126820902816,-0.03199999999999958,0.06241894011571597
-0.03199999999999958,0.9692802637822168,-0.03099999999999958,-2.971612473457006,-0.03199999999999958,1.328189239842931,-0.03099999999999958,0.06054918721698493
-0.03099999999999958,0.9663086513087598,-0.02999999999999958,-2.884607548693904,-0.03099999999999958,1.328249789030148,-0.02999999999999958,0.05867465814235467
-0.02999999999999958,0.9634240437600659,-0.02899999999999958,-2.796897894702274,-0.02999999999999958,1.328308463688291,-0.02899999999999958,0.05679550566672904
-0.02899999999999958,0.9606271458653636,-0.02799999999999958,-2.708505654476776,-0.02899999999999958,1.328365259193957,-0.02799999999999958,0.05491188258344155
-0.02799999999999958,0.9579186402108868,-0.02699999999999958,-2.619453079620191,-0.02799999999999958,1.328420171076541,-0.02699999999999958,0.05302394167894237
-0.02699999999999958,0.9552991871312666,-0.02599999999999958,-2.529762524944299,-0.02699999999999958,1.32847319501822,-0.02599999999999958,0.05113183571947561
-0.02599999999999958,0.9527694246063223,-0.02499999999999958,-2.439456545595295,-0.02599999999999958,1.328524326853939,-0.02499999999999958,0.04923571742709849
-0.02499999999999958,0.950329968060727,-0.02399999999999958,-2.348557719268782,-0.02499999999999958,1.328573562571366,-0.02399999999999958,0.04733573946591459
-0.02399999999999958,0.9479814103414582,-0.02299999999999958,-2.257088797956384,-0.02399999999999958,1.328620898310832,-0.02299999999999958,0.04543205443807703
-0.02299999999999958,0.9457243215435018,-0.02199999999999958,-2.165072549373479,-0.02299999999999958,1.32866633036527,-0.02199999999999958,0.0435248148578093
-0.02199999999999958,0.9435592489941284,-0.02099999999999957,-2.072531915185969,-0.02199999999999958,1.328709855180128,-0.02099999999999957,0.04161417315207135
-0.02099999999999957,0.9414867170789424,-0.01999999999999957,-1.979489801410715,-0.02099999999999957,1.32875146935328,-0.01999999999999957,0.03970028164301805
-0.01999999999999957,0.9395072272775317,-0.01899999999999957,-1.885969310782108,-0.01999999999999957,1.328791169634923,-0.01899999999999957,0.03778329255155196
-0.01899999999999957,0.9376212579667496,-0.01799999999999957,-1.791993465898088,-0.01899999999999957,1.328828952927475,-0.01799999999999957,0.03586335798355652
-0.01799999999999957,0.9358292645008515,-0.01699999999999957,-1.697585469865091,-0.01799999999999957,1.328864816285458,-0.01699999999999957,0.0339406299290079
-0.01699999999999957,0.9341316790309864,-0.01599999999999957,-1.602768452342195,-0.01699999999999957,1.328898756915387,-0.01599999999999957,0.0320152602562018
-0.01599999999999957,0.9325289105786442,-0.01499999999999957,-1.507565684371713,-0.01599999999999957,1.328930772175644,-0.01499999999999957,0.03008740071863689
-0.01499999999999957,0.9310213448942725,-0.01399999999999957,-1.412000402247425,-0.01499999999999957,1.328960859576362,-0.01399999999999957,0.02815720293924959
-0.01399999999999957,0.929609344492025,-0.01299999999999957,-1.316095914565939,-0.01399999999999957,1.328989016779301,-0.01299999999999957,0.02622481843661537
-0.01299999999999957,0.9282932485774591,-0.01199999999999957,-1.219875531397129,-0.01299999999999957,1.329015241597738,-0.01199999999999957,0.02429039859586089
-0.01199999999999957,0.927073373046062,-0.01099999999999957,-1.123362586651798,-0.01199999999999957,1.329039531996334,-0.01099999999999957,0.02235409469952818
-0.01099999999999957,0.9259500104594102,-0.009999999999999565,-1.026580453077019,-0.01099999999999957,1.329061886091033,-0.009999999999999565,0.02041605791514021
-0.009999999999999565,0.9249234300063331,-0.008999999999999564,-0.9295524852475082,-0.009999999999999565,1.329082302148949,-0.008999999999999564,0.01847643930830143
-0.008999999999999564,0.9239938775210856,-0.007999999999999563,-0.8323020678788754,-0.008999999999999564,1.329100778588257,-0.007999999999999563,0.0165353898449183
-0.007999999999999563,0.9231615754532068,-0.006999999999999563,-0.7348526125514621,-0.007999999999999563,1.329117313978102,-0.006999999999999563,0.01459306040030306
-0.006999999999999563,0.9224267228406553,-0.005999999999999563,-0.6372275015411599,-0.006999999999999563,1.329131907038502,-0.005999999999999563,0.01264960176650121
-0.005999999999999563,0.9217894953391141,-0.004999999999999563,-0.5394501618534164,-0.005999999999999563,1.329144556640269,-0.004999999999999563,0.01070516465917493
-0.004999999999999563,0.9212500451772607,-0.003999999999999563,-0.4415439911881203,-0.004999999999999563,1.329155261804928,-0.003999999999999563,0.008759899727595055
-0.003999999999999563,0.9208085011860726,-0.002999999999999563,-0.3435324162633924,-0.003999999999999563,1.329164021704655,-0.002999999999999563,0.006813957566187412
-0.002999999999999563,0.9204649687698092,-0.001999999999999563,-0.2454388631824012,-0.002999999999999563,1.329170835662222,-0.001999999999999563,0.004867488719417778
-0.001999999999999563,0.9202195299066268,-0.0009999999999995629,-0.1472867490158736,-0.001999999999999563,1.329175703150941,-0.0009999999999995629,0.002920643694004355
-0.0009999999999995629,0.9200722431576109,0,-0.049099482998937,-0.0009999999999995629,1.329178623794635,0,0.0009735729749053937
0,0.920023143674612,0.001,0.04909948893871974,0,1.32917959736761,0.001,-0.0009735729742388344
0.001,0.9200722431635507,0.002,0.1472867419383128,0.001,1.329178623794636,0.002,-0.002920643694670488
0.002,0.9202195299054891,0.003,0.245438856087854,0.002,1.329175703150941,0.003,-0.0048674887185296
0.003,0.9204649687615769,0.004,0.3435324255537386,0.003,1.329170835662222,0.004,-0.006813957566187412
0.004,0.9208085011871306,0.005,0.4415439824634326,0.004,1.329164021704656,0.005,-0.008759899727150966
0.005,0.9212500451695941,0.006,0.5394501678236407,0.005,1.329155261804929,0.006,-0.01070516465850879
0.006,0.9217894953374177,0.007,0.6372275036139463,0.006,1.329144556640271,0.007,-0.01264960176627916
0.007,0.9224267228410317,0.008,0.7348526130857014,0.007,1.329131907038504,0.008,-0.01459306040030306
0.008,0.9231615754541174,0.009000000000000001,0.8323020676340712,0.008,1.329117313978104,0.009000000000000001,-0.01653538984469625
0.009000000000000001,0.9239938775217514,0.01,0.9295524772731093,0.009000000000000001,1.329100778588259,0.01,-0.01847643930719121
0.01,0.9249234299990245,0.011,1.026580458678871,0.01,1.329082302148952,0.011,-0.02041605791514021
0.011,0.9259500104577034,0.012,1.123362588871356,0.011,1.329061886091037,0.012,-0.02235409469952818
0.012,0.9270733730465748,0.013,1.21987552161129,0.012,1.329039531996338,0.013,-0.02429039859630498
0.013,0.9282932485681861,0.01400000000000001,1.316095920923742,0.013,1.329015241597741,0.01400000000000001,-0.02622481843506106
0.01400000000000001,0.9296093444891098,0.01500000000000001,1.41200040557765,0.01400000000000001,1.328989016779306,0.01500000000000001,-0.02815720294035981
0.01500000000000001,0.9310213448946875,0.01600000000000001,1.507565683413036,0.01500000000000001,1.328960859576366,0.01600000000000001,-0.03008740071752666
0.01600000000000001,0.9325289105781005,0.01700000000000001,1.602768458998648,0.01600000000000001,1.328930772175648,0.01700000000000001,-0.03201526025531362
0.01700000000000001,0.9341316790370991,0.01800000000000001,1.69758545531584,0.01700000000000001,1.328898756915393,0.01800000000000001,-0.03394062992856381
0.01800000000000001,0.935829264492415,0.01900000000000001,1.791993471792262,0.01800000000000001,1.328864816285464,0.01900000000000001,-0.03586335798400061
0.01900000000000001,0.9376212579642073,0.02000000000000001,1.885969311881673,0.01900000000000001,1.32882895292748,0.02000000000000001,-0.03778329255132992
0.02000000000000001,0.9395072272760889,0.02100000000000001,1.979489804101895,0.02000000000000001,1.328791169634929,0.02100000000000001,-0.0397002816432401
0.02100000000000001,0.9414867170801908,0.02200000000000001,2.072531912285179,0.02100000000000001,1.328751469353286,0.02200000000000001,-0.04161417315118317
0.02200000000000001,0.943559248992476,0.02300000000000001,2.165072549231593,0.02200000000000001,1.328709855180135,0.02300000000000001,-0.04352481485758726
0.02300000000000001,0.9457243215417076,0.02400000000000001,2.25708879745645,0.02300000000000001,1.328666330365277,0.02400000000000001,-0.04543205443807703
0.02400000000000001,0.9479814103391641,0.02500000000000002,2.348557720286413,0.02400000000000001,1.328620898310839,0.02500000000000002,-0.04733573946613663
0.02500000000000002,0.9503299680594505,0.02600000000000002,2.439456546741379,0.02500000000000002,1.328573562571373,0.02600000000000002,-0.04923571742554418
0.02600000000000002,0.9527694246061919,0.02700000000000002,2.529762531536026,0.02600000000000002,1.328524326853947,0.02700000000000002,-0.05113183572014175
0.02700000000000002,0.9552991871377279,0.02800000000000002,2.619453073862019,0.02700000000000002,1.328473195018227,0.02800000000000002,-0.05302394167827624
0.02800000000000002,0.9579186402115899,0.02900000000000002,2.708505653664648,0.02800000000000002,1.328420171076549,0.02900000000000002,-0.0549118825832195
0.02900000000000002,0.9606271458652546,0.03000000000000002,2.796897894011494,0.02900000000000002,1.328365259193966,0.03000000000000002,-0.0567955056660629
0.03000000000000002,0.963424043759266,0.03100000000000002,2.884607549384685,0.03000000000000002,1.3283084636883,0.03100000000000002,-0.05867465814257672
0.03100000000000002,0.9663086513086507,0.03200000000000002,2.971612473260607,0.03100000000000002,1.328249789030157,0.03200000000000002,-0.06054918721720698
0.03200000000000002,0.9692802637819113,0.03300000000000002,3.057890765726265,0.03200000000000002,1.32818923984294,0.03300000000000002,-0.06241894011482779
0.03300000000000002,0.9723381545476376,0.03400000000000002,3.14342058332506,0.03300000000000002,1.328126820902825,0.03400000000000002,-0.06428376409606246
0.03400000000000002,0.9754815751309627,0.03500000000000002,3.228180358197605,0.03400000000000002,1.328062537138729,0.03500000000000002,-0.06614350648459494
0.03500000000000002,0.9787097554891603,0.03600000000000003,3.312148674911361,0.03500000000000002,1.327996393632244,0.03600000000000003,-0.06799801469159478
0.03600000000000003,0.9820219041640716,0.03700000000000003,3.395304287239439,0.03600000000000003,1.327928395617553,0.03700000000000003,-0.06984713624436084
0.03700000000000003,0.9854172084513111,0.03800000000000003,3.477626282200605,0.03700000000000003,1.327858548481308,0.03800000000000003,-0.07169071882140436
0.03800000000000003,0.9888948347335117,0.03900000000000003,3.559093852748993,0.03800000000000003,1.327786857762487,0.03900000000000003,-0.07352861027132278
0.03900000000000003,0.9924539285862607,0.04000000000000003,3.639686508184911,0.03900000000000003,1.327713329152216,0.04000000000000003,-0.07536065866653445
0.04000000000000003,0.9960936150944456,0.04100000000000003,3.719384044313264,0.04000000000000003,1.327637968493549,0.04100000000000003,-0.07718671231726752
0.04100000000000003,0.9998129991387589,0.04200000000000003,3.79816650280362,0.04100000000000003,1.327560781781232,0.04200000000000003,-0.07900661982818129
0.04200000000000003,1.003611165641562,0.04300000000000003,3.876014184023942,0.04200000000000003,1.327481775161404,0.04300000000000003,-0.08082023012323518
0.04300000000000003,1.007487179825586,0.04400000000000003,3.952907805785385,0.04300000000000003,1.32740095493128,0.04400000000000003,-0.08262739249986766
0.04400000000000003,1.011440087631372,0.04500000000000003,4.028828299698525,0.04400000000000003,1.327318327538781,0.04500000000000003,-0.08442795666296903
0.04500000000000003,1.01546891593107,0.04600000000000003,4.103756992027915,0.04500000000000003,1.327233899582118,0.04600000000000003,-0.08622177277506352
0.04600000000000003,1.019572672923098,0.04700000000000003,4.177675591476856,0.04600000000000003,1.327147677809343,0.04700000000000003,-0.088008691504493
0.04700000000000003,1.023750348514575,0.04800000000000004,4.25056611323504,0.04700000000000003,1.327059669117838,0.04800000000000004,-0.08978856406760541
0.04800000000000004,1.02800091462781,0.04900000000000004,4.322411021024926,0.04800000000000004,1.32696988055377,0.04900000000000004,-0.0915612422907052
0.04900000000000004,1.032323325648835,0.05000000000000004,4.393193142616655,0.04900000000000004,1.32687831931148,0.05000000000000004,-0.09332657865246388
0.05000000000000004,1.036716518791452,0.05100000000000004,4.462895758484239,0.05000000000000004,1.326784992732827,0.05100000000000004,-0.09508442633987527
0.05100000000000004,1.041179414549936,0.05200000000000004,4.531502537246319,0.05100000000000004,1.326689908306487,0.05200000000000004,-0.09683463931398065
0.05200000000000004,1.045710917087182,0.05300000000000004,4.598997641975573,0.05200000000000004,1.326593073667173,0.05300000000000004,-0.09857707235094706
0.05300000000000004,1.050309914729158,0.05400000000000004,4.665365676260964,0.05300000000000004,1.326494496594822,0.05400000000000004,-0.1003115811186727
0.05400000000000004,1.054975280405419,0.05500000000000004,4.730591730222717,0.05400000000000004,1.326394185013704,0.05500000000000004,-0.1020380222189753
0.05500000000000004,1.059705872135642,0.05600000000000004,4.794661373871629,0.05500000000000004,1.326292146991485,0.05600000000000004,-0.1037562532661961
0.05600000000000004,1.064500533509513,0.05700000000000004,4.857560710011861,0.05600000000000004,1.326188390738219,0.05700000000000004,-0.1054661329413785
0.05700000000000004,1.069358094219525,0.05800000000000004,4.919276288635417,0.05700000000000004,1.326082924605277,0.05800000000000004,-0.1071675210533306
0.05800000000000004,1.074277370508161,0.05900000000000005,4.979795293733376,0.05800000000000004,1.325975757084224,0.05900000000000005,-0.1088602786161185
0.05900000000000005,1.079257165801894,0.06000000000000005,5.039105386957172,0.05900000000000005,1.325866896805608,0.06000000000000005,-0.1105442679025791
0.06000000000000005,1.084296271188851,0.06100000000000005,5.097194746542351,0.06000000000000005,1.325756352537705,0.06100000000000005,-0.1122193525209258
0.06100000000000005,1.089393465935393,0.06200000000000005,5.154052241234548,0.06100000000000005,1.325644133185184,0.06200000000000005,-0.1138853974793629
0.06200000000000005,1.094547518176628,0.06300000000000004,5.209667185789777,0.06200000000000005,1.325530247787705,0.06300000000000004,-0.1155422692535886
0.06300000000000004,1.099757185362418,0.06400000000000004,5.264029523197373,0.06300000000000004,1.325414705518451,0.06400000000000004,-0.1171898358613975
