/ed_neo1 (Design_Point=1) X,/ed_neo1 (Design_Point=1) Y,/Vprod (Design_Point=1) X,/Vprod (Design_Point=1) Y
-0.268200000000132,1.720021546777341,-0.268200000000132,1.295306650762301
-0.267840000000132,1.719992600196879,-0.267840000000132,1.29539586800597
-0.2674800000001319,1.719963575315679,-0.2674800000001319,1.295485078714509
-0.2671200000001319,1.719934471824036,-0.2671200000001319,1.295574282834305
-0.2667600000001319,1.719905289411104,-0.2667600000001319,1.295663480311332
-0.2664000000001319,1.719876027763978,-0.2664000000001319,1.295752671091137
-0.2660400000001318,1.719846686568281,-0.2660400000001318,1.295841855118846
-0.2656800000001318,1.719817265507912,-0.2656800000001318,1.295931032339156
-0.2653200000001318,1.719787764264633,-0.2653200000001318,1.296020202696336
-0.2649600000001318,1.719758182519232,-0.2649600000001318,1.296109366134217
-0.2646000000001317,1.719728519949786,-0.2646000000001317,1.296198522596198
-0.2642400000001317,1.719698776233612,-0.2642400000001317,1.296287672025233
-0.2638800000001317,1.719668951045265,-0.2638800000001317,1.296376814363837
-0.2635200000001316,1.71963904405838,-0.2635200000001316,1.296465949554076
-0.2631600000001316,1.71960905494419,-0.2631600000001316,1.296555077537567
-0.2628000000001316,1.71957898337229,-0.2628000000001316,1.296644198255476
-0.2624400000001316,1.719548829010643,-0.2624400000001316,1.29673331164851
-0.2620800000001315,1.719518591524786,-0.2620800000001315,1.296822417656917
-0.2617200000001315,1.719488270579149,-0.2617200000001315,1.296911516220485
-0.2613600000001315,1.719457865835737,-0.2613600000001315,1.297000607278535
-0.2610000000001315,1.719427376955106,-0.2610000000001315,1.297089690769914
-0.2606400000001314,1.719396803595157,-0.2606400000001314,1.297178766633005
-0.2602800000001314,1.71936614541274,-0.2602800000001314,1.297267834805708
-0.2599200000001314,1.719335402062278,-0.2599200000001314,1.297356895225446
-0.2595600000001314,1.719304573196428,-0.2595600000001314,1.297445947829158
-0.2592000000001313,1.719273658465614,-0.2592000000001313,1.297534992553298
-0.2588400000001313,1.719242657518774,-0.2588400000001313,1.29762402933383
-0.2584800000001313,1.719211570002374,-0.2584800000001313,1.297713058106223
-0.2581200000001312,1.719180395561152,-0.2581200000001312,1.297802078805453
-0.2577600000001312,1.719149133837668,-0.2577600000001312,1.297891091365991
-0.2574000000001312,1.719117784472484,-0.2574000000001312,1.297980095721807
-0.2570400000001312,1.719086347104176,-0.2570400000001312,1.298069091806363
-0.2566800000001311,1.719054821369112,-0.2566800000001311,1.298158079552611
-0.2563200000001311,1.71902320690167,-0.2563200000001311,1.298247058892984
-0.2559600000001311,1.718991503334361,-0.2559600000001311,1.298336029759404
-0.2556000000001311,1.718959710297119,-0.2556000000001311,1.298424992083264
-0.255240000000131,1.718927827417825,-0.255240000000131,1.298513945795436
-0.254880000000131,1.718895854322656,-0.254880000000131,1.298602890826261
-0.254520000000131,1.718863790635129,-0.254520000000131,1.298691827105544
-0.2541600000001309,1.718831635976628,-0.2541600000001309,1.29878075456256
-0.2538000000001309,1.71879938996668,-0.2538000000001309,1.298869673126039
-0.2534400000001309,1.718767052222151,-0.2534400000001309,1.298958582724166
-0.2530800000001309,1.718734622358074,-0.2530800000001309,1.29904748328458
-0.2527200000001308,1.718702099986829,-0.2527200000001308,1.299136374734366
-0.2523600000001308,1.71866948471889,-0.2523600000001308,1.299225257000057
-0.2520000000001308,1.718636776162084,-0.2520000000001308,1.29931413000762
-0.2516400000001308,1.718603973922344,-0.2516400000001308,1.299402993682465
-0.2512800000001307,1.718571077602785,-0.2512800000001307,1.299491847949432
-0.2509200000001307,1.718538086804527,-0.2509200000001307,1.299580692732784
-0.2505600000001307,1.718505001126363,-0.2505600000001307,1.299669527956219
-0.2502000000001307,1.718471820164296,-0.2502000000001307,1.299758353542847
-0.2498400000001307,1.718438543512285,-0.2498400000001307,1.2998471694152
-0.2494800000001307,1.718405170761793,-0.2494800000001307,1.299935975495218
-0.2491200000001307,1.71837170150196,-0.2491200000001307,1.300024771704252
-0.2487600000001307,1.718338135319019,-0.2487600000001307,1.300113557963058
-0.2484000000001307,1.718304471797069,-0.2484000000001307,1.300202334191789
-0.2480400000001307,1.718270710517712,-0.2480400000001307,1.30029110031
-0.2476800000001307,1.718236851059936,-0.2476800000001307,1.300379856236632
-0.2473200000001307,1.718202893000281,-0.2473200000001307,1.300468601890014
-0.2469600000001307,1.718168835912358,-0.2469600000001307,1.300557337187865
-0.2466000000001307,1.718134679367668,-0.2466000000001307,1.300646062047275
-0.2462400000001307,1.718100422934831,-0.2462400000001307,1.300734776384716
-0.2458800000001307,1.718066066179872,-0.2458800000001307,1.300823480116027
-0.2455200000001307,1.718031608666202,-0.2455200000001307,1.300912173156415
-0.2451600000001307,1.717997049954523,-0.2451600000001307,1.30100085542045
-0.2448000000001307,1.717962389602836,-0.2448000000001307,1.301089526822056
-0.2444400000001307,1.717927627166454,-0.2444400000001307,1.301178187274515
-0.2440800000001307,1.717892762197851,-0.2440800000001307,1.301266836690457
-0.2437200000001307,1.717857794246869,-0.2437200000001307,1.301355474981854
-0.2433600000001307,1.717822722860263,-0.2433600000001307,1.301444102060023
-0.2430000000001307,1.717787547582479,-0.2430000000001307,1.301532717835614
-0.2426400000001307,1.717752267954691,-0.2426400000001307,1.301621322218608
-0.2422800000001307,1.717716883515371,-0.2422800000001307,1.301709915118314
-0.2419200000001307,1.717681393800033,-0.2419200000001307,1.301798496443363
-0.2415600000001307,1.717645798341369,-0.2415600000001307,1.301887066101705
